GAME_ORDER,YEAR,DATE,GAME_NUMBER,WEEK,PLAYER,AGE,TEAM,OPPONENT,RESULT,RUSHING_ATT,RUSHING_YDS,RUSHING_TD,RUSHING_1D,RUSHING_YBC,RUSHING_YBC_ATT,RUSHING_YAC,RUSHING_YAC_ATT,RUSHING_BRKTKL,RUSHING_ATT_BR,RECEIVING_TGT,RECEIVING_REC,RECEIVING_YDS,RECEIVING_TD,RECEIVING_1D,RECEIVING_YBC,RECEIVING_YBC_R,RECEIVING_YAC,RECEIVING_YAC_R,RECEIVING_ADOT,RECEIVING_BRKTKL,RECEIVING_REC_BR,RECEIVING_DROP,RECEIVING_DROP_PCT,RECEIVING_INT,RECEIVING_RAT,PASSING_CMP,PASSING_ATT,PASSING_CMP_PCT,PASSING_YDS,PASSING_TD,PASSING_INT,PASSING_RATE,PASSING_SK,PASSING_YDS1,PASSING_Y_A,PASSING_AY_A,PPR
44.0,2023.0,2023-10-01,4.0,4.0,Michael Pittman Jr.,25.361,IND,LAR,L 23-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,15.0,0.0,1.0,14.0,14.0,1.0,1.0,16.2,0.0,0.0,0.0,0.0,0.0,39.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5
45.0,2023.0,2023-10-08,5.0,5.0,Michael Pittman Jr.,26.003,IND,TEN,W 23-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,5.0,52.0,0.0,2.0,30.0,6.0,22.0,4.4,10.1,0.0,0.0,0.0,0.0,0.0,92.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.2
46.0,2023.0,2023-10-15,6.0,6.0,Michael Pittman Jr.,26.01,IND,JAX,L 20-37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,9.0,109.0,0.0,3.0,67.0,7.4,42.0,4.7,10.5,0.0,0.0,0.0,0.0,3.0,48.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.9
47.0,2023.0,2023-10-22,7.0,7.0,Michael Pittman Jr.,26.017,IND,CLE,L 38-39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,83.0,1.0,2.0,22.0,11.0,61.0,30.5,14.2,1.0,2.0,0.0,0.0,1.0,87.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.3
48.0,2023.0,2023-10-29,8.0,8.0,Michael Pittman Jr.,26.024,IND,NOR,L 27-38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,8.0,40.0,1.0,1.0,20.0,2.5,20.0,2.5,5.8,0.0,0.0,0.0,0.0,1.0,59.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0
49.0,2023.0,2023-11-05,9.0,9.0,Michael Pittman Jr.,26.031,IND,CAR,W 27-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,64.0,0.0,4.0,38.0,4.8,26.0,3.3,4.8,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.4
50.0,2023.0,2023-11-12,10.0,10.0,Michael Pittman Jr.,26.038,IND,NWE,W 10-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,8.0,84.0,0.0,4.0,64.0,8.0,20.0,2.5,8.7,0.0,0.0,0.0,0.0,1.0,52.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.4
51.0,2023.0,2023-11-26,11.0,12.0,Michael Pittman Jr.,26.052,IND,TAM,W 27-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,10.0,107.0,0.0,6.0,60.0,6.0,47.0,4.7,7.4,0.0,0.0,1.0,7.7,0.0,100.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.700000000000003
52.0,2023.0,2023-12-03,12.0,13.0,Michael Pittman Jr.,26.059,IND,TEN,W 31-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,11.0,105.0,1.0,6.0,59.0,5.4,46.0,4.2,6.8,0.0,0.0,0.0,0.0,0.0,107.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.5
0.0,2023.0,2023-09-10,1.0,1.0,Bijan Robinson,21.223,ATL,CAR,W 24-10,10.0,56.0,0.0,2.0,30.0,3.0,26.0,2.6,1.0,10.0,6.0,6.0,27.0,1.0,2.0,-24.0,-4.0,51.0,8.5,-4.0,4.0,1.5,0.0,0.0,0.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.3
1.0,2023.0,2023-09-17,2.0,2.0,Bijan Robinson,21.23,ATL,GNB,W 25-24,19.0,124.0,0.0,9.0,79.0,4.2,45.0,2.4,1.0,19.0,5.0,4.0,48.0,0.0,3.0,4.0,1.0,44.0,11.0,0.8,0.0,0.0,1.0,20.0,0.0,106.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.200000000000003
2.0,2023.0,2023-09-24,3.0,3.0,Bijan Robinson,21.237,ATL,DET,L 6-20,10.0,33.0,0.0,2.0,17.0,1.7,16.0,1.6,1.0,10.0,6.0,4.0,27.0,0.0,1.0,-1.0,-0.3,28.0,7.0,0.3,0.0,0.0,1.0,16.7,0.0,76.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
3.0,2023.0,2023-10-01,4.0,4.0,Bijan Robinson,21.244,ATL,JAX,L 7-23,14.0,105.0,0.0,5.0,95.0,6.8,10.0,0.7,0.0,0.0,5.0,5.0,32.0,0.0,2.0,-8.0,-1.6,40.0,8.0,-1.6,0.0,0.0,0.0,0.0,0.0,93.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.7
4.0,2023.0,2023-10-08,5.0,5.0,Bijan Robinson,21.251,ATL,HOU,W 21-19,14.0,46.0,0.0,3.0,14.0,1.0,32.0,2.3,3.0,4.7,2.0,2.0,12.0,1.0,1.0,-1.0,-0.5,13.0,6.5,-0.5,0.0,0.0,0.0,0.0,0.0,131.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.8
5.0,2023.0,2023-10-15,6.0,6.0,Bijan Robinson,21.258,ATL,WAS,L 16-24,13.0,37.0,0.0,1.0,29.0,2.2,8.0,0.6,1.0,13.0,8.0,5.0,43.0,0.0,1.0,7.0,1.4,36.0,7.2,5.0,0.0,0.0,0.0,0.0,1.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0
6.0,2023.0,2023-10-29,8.0,8.0,Bijan Robinson,21.272,ATL,TEN,L 23-28,11.0,62.0,1.0,2.0,43.0,3.9,19.0,1.7,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,0.0,0.0,0.0,0.0,0.0,39.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.2
7.0,2023.0,2023-11-05,9.0,9.0,Bijan Robinson,21.279,ATL,MIN,L 28-31,11.0,51.0,0.0,2.0,33.0,3.0,18.0,1.6,0.0,0.0,4.0,2.0,8.0,0.0,1.0,-2.0,-1.0,10.0,5.0,-2.0,0.0,0.0,1.0,25.0,0.0,56.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.9
8.0,2023.0,2023-11-12,10.0,10.0,Bijan Robinson,21.286,ATL,ARI,L 23-25,22.0,95.0,1.0,6.0,52.0,2.4,43.0,2.0,1.0,22.0,2.0,1.0,11.0,0.0,1.0,-2.0,-2.0,13.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,66.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.6
9.0,2023.0,2023-11-26,11.0,12.0,Bijan Robinson,21.3,ATL,NOR,W 24-15,16.0,91.0,1.0,6.0,53.0,3.3,38.0,2.4,0.0,0.0,6.0,3.0,32.0,1.0,1.0,13.0,4.3,19.0,6.3,3.8,0.0,0.0,2.0,33.3,1.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.299999999999997
10.0,2023.0,2023-12-03,12.0,13.0,Bijan Robinson,21.307,ATL,NYJ,W 13-8,18.0,53.0,0.0,1.0,35.0,1.9,18.0,1.0,1.0,18.0,5.0,3.0,26.0,0.0,3.0,9.0,3.0,17.0,5.7,2.8,0.0,0.0,0.0,0.0,0.0,73.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.9
0.0,2018.0,2018-11-25,11.0,12.0,Gus Edwards,23.226,BAL,OAK,W 34-17,23.0,118.0,0.0,5.0,58.0,2.5,60.0,2.6,1.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.8
1.0,2018.0,2018-12-02,12.0,13.0,Gus Edwards,23.233,BAL,ATL,W 26-16,21.0,82.0,0.0,4.0,47.0,2.2,35.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.200000000000001
2.0,2018.0,2018-12-09,13.0,14.0,Gus Edwards,23.24,BAL,KAN,L 24-27,16.0,67.0,0.0,3.0,36.0,2.3,31.0,1.9,1.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7
3.0,2018.0,2018-12-16,14.0,15.0,Gus Edwards,23.247,BAL,TAM,W 20-12,19.0,104.0,1.0,7.0,49.0,2.6,55.0,2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.4
4.0,2018.0,2018-12-22,15.0,16.0,Gus Edwards,23.253,BAL,LAC,W 22-10,14.0,92.0,0.0,2.0,56.0,4.0,36.0,2.6,1.0,14.0,1.0,1.0,13.0,0.0,1.0,0.0,0.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,118.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.5
5.0,2018.0,2018-12-30,16.0,17.0,Gus Edwards,23.261,BAL,CLE,W 26-24,12.0,76.0,0.0,4.0,29.0,2.4,47.0,3.9,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.6000000000000005
6.0,2019.0,2019-12-29,16.0,17.0,Gus Edwards,24.26,BAL,PIT,W 28-10,21.0,130.0,0.0,7.0,45.0,2.1,85.0,4.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,-2.0,-2.0,4.0,4.0,-2.0,0.0,0.0,0.0,0.0,0.0,79.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.2
7.0,2020.0,2020-11-01,7.0,8.0,Gus Edwards,25.202,BAL,PIT,L 24-28,16.0,87.0,1.0,4.0,55.0,3.4,32.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,0.0,0.0,0.0,0.0,0.0,39.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.700000000000001
8.0,2020.0,2020-11-08,8.0,9.0,Gus Edwards,25.209,BAL,IND,W 24-10,11.0,23.0,1.0,3.0,7.0,0.6,16.0,1.5,0.0,0.0,2.0,2.0,11.0,0.0,0.0,-8.0,-4.0,19.0,9.5,-4.0,0.0,0.0,0.0,0.0,0.0,89.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.4
9.0,2020.0,2020-11-22,10.0,11.0,Gus Edwards,25.223,BAL,TEN,L 24-30,3.0,6.0,0.0,0.0,1.0,0.3,5.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6000000000000001
10.0,2020.0,2020-12-02,11.0,12.0,Gus Edwards,25.233,BAL,PIT,L 14-19,9.0,10.0,1.0,1.0,0.0,0.0,10.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0
11.0,2020.0,2020-12-20,14.0,15.0,Gus Edwards,25.251,BAL,JAX,W 40-14,9.0,42.0,0.0,2.0,14.0,1.6,28.0,3.1,1.0,9.0,2.0,2.0,36.0,0.0,1.0,29.0,14.5,7.0,3.5,14.5,0.0,0.0,0.0,0.0,0.0,118.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.8
12.0,2020.0,2021-01-03,16.0,17.0,Gus Edwards,25.265,BAL,CIN,W 38-3,12.0,60.0,0.0,6.0,17.0,1.4,43.0,3.6,1.0,12.0,1.0,1.0,10.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,108.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0
13.0,2022.0,2022-10-23,7.0,7.0,Gus Edwards,27.193,BAL,CLE,W 23-20,16.0,66.0,2.0,5.0,38.0,2.4,28.0,1.8,4.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,39.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.6
14.0,2022.0,2022-11-27,11.0,12.0,Gus Edwards,27.228,BAL,JAX,L 27-28,16.0,52.0,1.0,6.0,28.0,1.8,24.0,1.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,39.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.2
15.0,2022.0,2022-12-04,12.0,13.0,Gus Edwards,27.235,BAL,DEN,W 10-9,6.0,12.0,0.0,1.0,7.0,1.2,5.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2000000000000002
16.0,2022.0,2023-01-08,17.0,18.0,Gus Edwards,27.27,BAL,CIN,L 16-27,4.0,16.0,0.0,1.0,16.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6
17.0,2023.0,2023-09-24,3.0,3.0,Gus Edwards,28.164,BAL,IND,L 19-22,11.0,51.0,0.0,3.0,28.0,2.5,23.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1000000000000005
18.0,2023.0,2023-10-01,4.0,4.0,Gus Edwards,28.171,BAL,CLE,W 28-3,15.0,48.0,0.0,1.0,36.0,2.4,12.0,0.8,2.0,7.5,3.0,2.0,1.0,0.0,0.0,-3.0,-1.5,4.0,2.0,-2.0,0.0,0.0,0.0,0.0,0.0,70.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.9
19.0,2023.0,2023-10-08,5.0,5.0,Gus Edwards,28.178,BAL,PIT,L 10-17,12.0,48.0,0.0,2.0,48.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.800000000000001
20.0,2023.0,2023-11-05,9.0,9.0,Gus Edwards,28.206,BAL,SEA,W 37-3,5.0,52.0,2.0,3.0,14.0,2.8,38.0,7.6,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.2
21.0,2023.0,2023-11-12,10.0,10.0,Gus Edwards,28.213,BAL,CLE,L 31-33,11.0,24.0,1.0,1.0,13.0,1.2,11.0,1.0,0.0,0.0,1.0,1.0,4.0,0.0,0.0,4.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,83.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.8
22.0,2023.0,2023-11-16,11.0,11.0,Gus Edwards,28.217,BAL,CIN,W 34-20,12.0,62.0,2.0,6.0,58.0,4.8,4.0,0.3,0.0,0.0,2.0,2.0,8.0,0.0,0.0,5.0,2.5,3.0,1.5,2.5,0.0,0.0,0.0,0.0,0.0,83.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0
0.0,2022.0,2022-09-18,2.0,2.0,Jake Ferguson,23.243,DAL,CIN,W 20-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,2022.0,2022-09-26,3.0,3.0,Jake Ferguson,23.251,DAL,NYG,W 23-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,13.0,0.0,0.0,6.0,3.0,7.0,3.5,2.3,0.0,0.0,0.0,0.0,0.0,75.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3
2.0,2022.0,2022-10-09,5.0,5.0,Jake Ferguson,23.264,DAL,LAR,W 22-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,2022.0,2022-10-16,6.0,6.0,Jake Ferguson,23.271,DAL,PHI,L 17-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,40.0,1.0,3.0,23.0,5.8,17.0,4.3,8.2,0.0,0.0,0.0,0.0,0.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0
4.0,2022.0,2022-10-23,7.0,7.0,Jake Ferguson,23.278,DAL,DET,W 24-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,0.0,0.0,5.0,5.0,2.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,95.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7000000000000002
5.0,2022.0,2022-12-04,12.0,13.0,Jake Ferguson,23.32,DAL,IND,W 54-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,-1.0,0.0,0.0,-6.0,-3.0,5.0,2.5,-3.0,0.0,0.0,0.0,0.0,0.0,79.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9
6.0,2022.0,2022-12-11,13.0,14.0,Jake Ferguson,23.327,DAL,HOU,W 27-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.0,2022.0,2023-01-08,17.0,18.0,Jake Ferguson,23.355,DAL,WAS,L 6-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,0.0,0.0,3.0,3.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,83.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4
8.0,2023.0,2023-09-10,1.0,1.0,Jake Ferguson,24.235,DAL,NYG,W 40-0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,11.0,0.0,0.0,2.0,1.0,9.0,4.5,4.0,0.0,0.0,2.0,28.6,0.0,39.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1
9.0,2023.0,2023-09-17,2.0,2.0,Jake Ferguson,24.242,DAL,NYJ,W 30-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,11.0,1.0,2.0,-2.0,-0.7,13.0,4.3,0.3,0.0,0.0,0.0,0.0,0.0,116.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.1
10.0,2023.0,2023-09-24,3.0,3.0,Jake Ferguson,24.249,DAL,ARI,L 16-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,5.0,48.0,0.0,1.0,15.0,3.0,33.0,6.6,4.1,1.0,5.0,1.0,14.3,0.0,90.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.8
11.0,2023.0,2023-10-01,4.0,4.0,Jake Ferguson,24.256,DAL,NWE,W 38-3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,77.0,0.0,5.0,52.0,7.4,25.0,3.6,7.4,2.0,3.5,0.0,0.0,0.0,112.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.7
12.0,2023.0,2023-10-16,6.0,6.0,Jake Ferguson,24.271,DAL,LAC,W 20-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,15.0,0.0,0.0,9.0,9.0,6.0,6.0,9.0,0.0,0.0,0.0,0.0,0.0,118.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5
13.0,2023.0,2023-10-29,7.0,8.0,Jake Ferguson,24.284,DAL,LAR,W 43-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,47.0,1.0,3.0,24.0,6.0,23.0,5.8,6.0,0.0,0.0,0.0,0.0,0.0,155.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.7
14.0,2023.0,2023-11-05,8.0,9.0,Jake Ferguson,24.291,DAL,PHI,L 23-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,7.0,91.0,1.0,5.0,49.0,7.0,42.0,6.0,7.5,0.0,0.0,1.0,10.0,0.0,131.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.1
15.0,2023.0,2023-11-12,9.0,10.0,Jake Ferguson,24.298,DAL,NYG,W 49-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,4.0,26.0,1.0,2.0,19.0,4.8,7.0,1.8,4.9,0.0,0.0,0.0,0.0,1.0,65.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.6
16.0,2023.0,2023-11-19,10.0,11.0,Jake Ferguson,24.305,DAL,CAR,W 33-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,32.0,0.0,2.0,21.0,7.0,11.0,3.7,2.4,0.0,0.0,0.0,0.0,0.0,78.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.2
17.0,2023.0,2023-11-23,11.0,12.0,Jake Ferguson,24.309,DAL,WAS,W 45-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,35.0,0.0,1.0,28.0,28.0,7.0,7.0,24.0,0.0,0.0,0.0,0.0,0.0,78.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5
18.0,2023.0,2023-11-30,12.0,13.0,Jake Ferguson,24.316,DAL,SEA,W 41-35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,6.0,77.0,1.0,5.0,17.0,2.8,60.0,10.0,2.6,1.0,6.0,0.0,0.0,0.0,144.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.7
0.0,2018.0,2018-10-07,5.0,5.0,Courtland Sutton,22.362,DEN,NYJ,L 16-34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,18.0,1.0,2.0,12.0,6.0,6.0,3.0,7.3,0.0,0.0,0.0,0.0,1.0,42.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.8
1.0,2018.0,2018-11-04,9.0,9.0,Courtland Sutton,23.025,DEN,HOU,L 17-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,57.0,0.0,3.0,23.0,7.7,34.0,11.3,13.4,1.0,3.0,0.0,0.0,0.0,99.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.7
2.0,2018.0,2018-11-18,10.0,11.0,Courtland Sutton,23.039,DEN,LAC,W 23-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,78.0,0.0,2.0,35.0,11.7,43.0,14.3,12.0,0.0,0.0,1.0,16.7,0.0,95.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.8
3.0,2018.0,2018-11-25,11.0,12.0,Courtland Sutton,23.046,DEN,PIT,W 24-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,14.0,0.0,1.0,14.0,14.0,0.0,0.0,7.8,0.0,0.0,2.0,50.0,0.0,41.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4000000000000004
