,Unnamed: 0.1,Unnamed: 0,DEF_TEAM,OPP_CODE,YEAR,WEEK,SCORE_OPP,PASSING_CMP,PASSING_ATT,PASSING_YDS,PASSING_TD,PASSING_INT,PASSING_SK,PASSING_Y_A,PASSING_NY_A,PASSING_CMP_PCT,PASSING_RATE,RUSHING_ATT,RUSHING_YDS,RUSHING_Y_A,RUSHING_TD
944,944,0,NWE,PIT,2019,1.0,3.0,27.0,47.0,276.0,0.0,1.0,1.0,5.9,5.8,57.4,65.6,13.0,32.0,2.5,0.0
945,945,1,NWE,MIA,2019,2.0,0.0,18.0,39.0,142.0,0.0,4.0,7.0,4.8,3.1,46.2,16.1,15.0,42.0,2.8,0.0
946,946,2,NWE,NYJ,2019,3.0,14.0,12.0,22.0,69.0,0.0,1.0,5.0,4.5,2.6,54.5,41.7,20.0,36.0,1.8,0.0
947,947,3,NWE,BUF,2019,4.0,10.0,22.0,44.0,240.0,0.0,4.0,5.0,6.4,4.9,50.0,28.6,22.0,135.0,6.1,1.0
948,948,4,NWE,WAS,2019,5.0,7.0,18.0,27.0,78.0,0.0,1.0,6.0,4.5,2.4,66.7,54.7,20.0,145.0,7.3,1.0
949,949,5,NWE,NYG,2019,6.0,14.0,15.0,31.0,161.0,1.0,3.0,1.0,5.2,5.0,48.4,35.2,16.0,52.0,3.3,0.0
950,950,6,NWE,NYJ,2019,7.0,0.0,11.0,32.0,73.0,0.0,4.0,1.0,2.7,2.2,34.4,3.6,20.0,81.0,4.1,0.0
951,951,7,NWE,CLE,2019,8.0,13.0,20.0,31.0,151.0,1.0,1.0,5.0,6.3,4.2,64.5,73.5,22.0,159.0,7.2,0.0
952,952,8,NWE,BAL,2019,9.0,37.0,17.0,23.0,162.0,1.0,0.0,1.0,7.1,6.8,73.9,107.5,41.0,210.0,5.1,3.0
953,953,9,NWE,PHI,2019,11.0,10.0,20.0,40.0,174.0,1.0,0.0,5.0,5.4,3.9,50.0,70.2,21.0,81.0,3.9,0.0
954,954,10,NWE,DAL,2019,12.0,9.0,19.0,33.0,212.0,0.0,1.0,0.0,6.4,6.4,57.6,64.2,26.0,109.0,4.2,0.0
955,955,11,NWE,HOU,2019,13.0,28.0,19.0,26.0,224.0,4.0,0.0,3.0,9.2,7.7,73.1,138.5,23.0,52.0,2.3,0.0
956,956,12,NWE,KAN,2019,14.0,23.0,26.0,40.0,271.0,1.0,1.0,1.0,7.1,6.6,65.0,82.4,29.0,75.0,2.6,1.0
957,957,13,NWE,CIN,2019,15.0,13.0,17.0,31.0,151.0,1.0,4.0,0.0,4.9,4.9,54.8,39.2,32.0,164.0,5.1,0.0
958,958,14,NWE,BUF,2019,16.0,17.0,13.0,26.0,176.0,2.0,0.0,4.0,8.0,5.9,50.0,97.6,23.0,92.0,4.0,0.0
959,959,15,NWE,MIA,2019,17.0,27.0,29.0,44.0,326.0,1.0,0.0,2.0,7.7,7.1,65.9,95.5,22.0,63.0,2.9,1.0
960,960,0,PIT,NWE,2019,1.0,33.0,25.0,37.0,366.0,3.0,0.0,1.0,10.1,9.6,67.6,126.6,29.0,99.0,3.4,0.0
961,961,1,PIT,SEA,2019,2.0,28.0,29.0,35.0,274.0,3.0,0.0,4.0,8.6,7.0,82.9,127.9,33.0,151.0,4.6,1.0
962,962,2,PIT,SFO,2019,3.0,24.0,23.0,32.0,268.0,1.0,2.0,1.0,8.7,8.1,71.9,81.2,40.0,168.0,4.2,2.0
963,963,3,PIT,CIN,2019,4.0,3.0,21.0,37.0,102.0,0.0,1.0,8.0,4.6,2.3,56.8,50.6,19.0,73.0,3.8,0.0
964,964,4,PIT,BAL,2019,5.0,26.0,19.0,28.0,139.0,1.0,3.0,5.0,5.8,4.2,67.9,51.6,40.0,138.0,3.5,1.0
965,965,5,PIT,LAC,2019,6.0,17.0,26.0,44.0,316.0,2.0,2.0,1.0,7.3,7.0,59.1,77.5,14.0,32.0,2.3,0.0
966,966,6,PIT,MIA,2019,8.0,14.0,21.0,34.0,170.0,2.0,2.0,4.0,5.6,4.5,61.8,69.5,19.0,60.0,3.2,0.0
967,967,7,PIT,IND,2019,9.0,24.0,21.0,31.0,189.0,3.0,1.0,5.0,7.3,5.3,67.7,102.8,29.0,139.0,4.8,0.0
968,968,8,PIT,LAR,2019,10.0,12.0,22.0,42.0,218.0,0.0,3.0,4.0,5.8,4.7,52.4,37.6,23.0,88.0,3.8,0.0
969,969,9,PIT,CLE,2019,11.0,21.0,17.0,32.0,189.0,2.0,0.0,1.0,6.0,5.7,53.1,91.8,35.0,104.0,3.0,1.0
970,970,10,PIT,CIN,2019,12.0,10.0,12.0,26.0,158.0,1.0,0.0,4.0,7.4,5.3,46.2,78.7,21.0,86.0,4.1,0.0
971,971,11,PIT,CLE,2019,13.0,13.0,18.0,34.0,173.0,1.0,1.0,5.0,5.8,4.4,52.9,65.0,24.0,106.0,4.4,0.0
972,972,12,PIT,ARI,2019,14.0,17.0,20.0,30.0,165.0,2.0,3.0,5.0,6.5,4.7,66.7,63.2,22.0,71.0,3.2,0.0
973,973,13,PIT,BUF,2019,15.0,17.0,13.0,25.0,131.0,1.0,1.0,1.0,5.6,5.0,52.0,63.9,38.0,130.0,3.4,1.0
974,974,14,PIT,NYJ,2019,16.0,16.0,16.0,26.0,174.0,1.0,0.0,2.0,7.0,6.2,61.5,94.1,32.0,85.0,2.7,0.0
975,975,15,PIT,BAL,2019,17.0,28.0,11.0,21.0,81.0,0.0,1.0,3.0,4.6,3.4,52.4,42.0,44.0,223.0,5.1,1.0
976,976,0,IND,LAC,2019,1.0,30.0,25.0,34.0,310.0,3.0,1.0,4.0,9.8,8.2,73.5,118.5,21.0,125.0,6.0,1.0
977,977,1,IND,TEN,2019,2.0,17.0,19.0,28.0,119.0,1.0,0.0,4.0,5.5,3.7,67.9,88.2,24.0,124.0,5.2,1.0
978,978,2,IND,ATL,2019,3.0,24.0,29.0,34.0,304.0,3.0,1.0,0.0,8.9,8.9,85.3,121.1,20.0,93.0,4.7,0.0
979,979,3,IND,LVR,2019,4.0,31.0,21.0,31.0,189.0,2.0,0.0,1.0,6.1,5.9,67.7,105.4,32.0,188.0,5.9,1.0
980,980,4,IND,KAN,2019,5.0,13.0,22.0,39.0,288.0,1.0,0.0,4.0,8.2,6.7,56.4,88.4,14.0,36.0,2.6,0.0
981,981,5,IND,HOU,2019,7.0,23.0,23.0,34.0,291.0,1.0,2.0,3.0,9.1,7.9,67.6,79.4,24.0,100.0,4.2,1.0
982,982,6,IND,DEN,2019,8.0,13.0,20.0,32.0,166.0,0.0,0.0,3.0,5.4,4.7,62.5,75.8,28.0,113.0,4.0,1.0
983,983,7,IND,PIT,2019,9.0,26.0,26.0,35.0,183.0,1.0,1.0,1.0,5.5,5.1,74.3,83.4,25.0,90.0,3.6,0.0
984,984,8,IND,MIA,2019,10.0,16.0,21.0,33.0,159.0,0.0,1.0,3.0,5.1,4.4,63.6,62.6,26.0,70.0,2.7,1.0
985,985,9,IND,JAX,2019,11.0,13.0,33.0,47.0,279.0,2.0,1.0,2.0,6.3,5.7,70.2,90.6,9.0,29.0,3.2,0.0
986,986,10,IND,HOU,2019,12.0,20.0,19.0,30.0,297.0,2.0,1.0,1.0,9.9,9.6,63.3,104.4,24.0,99.0,4.1,0.0
987,987,11,IND,TEN,2019,13.0,31.0,17.0,22.0,138.0,2.0,0.0,6.0,8.3,4.9,77.3,122.9,30.0,154.0,5.1,1.0
988,988,12,IND,TAM,2019,14.0,38.0,35.0,49.0,467.0,4.0,3.0,1.0,9.7,9.3,71.4,103.0,28.0,75.0,2.7,1.0
989,989,13,IND,NOR,2019,15.0,34.0,29.0,30.0,307.0,4.0,0.0,0.0,10.2,10.2,96.7,148.9,33.0,117.0,3.5,0.0
990,990,14,IND,CAR,2019,16.0,6.0,28.0,45.0,199.0,0.0,3.0,5.0,5.2,4.0,62.2,44.6,21.0,87.0,4.1,0.0
991,991,15,IND,JAX,2019,17.0,38.0,27.0,39.0,286.0,3.0,1.0,3.0,7.6,6.8,69.2,105.3,24.0,67.0,2.8,0.0
992,992,0,WAS,PHI,2019,1.0,32.0,28.0,39.0,313.0,3.0,0.0,1.0,8.0,7.8,71.8,121.0,31.0,123.0,4.0,1.0
993,993,1,WAS,DAL,2019,2.0,31.0,26.0,30.0,261.0,3.0,1.0,1.0,9.0,8.4,86.7,122.4,34.0,213.0,6.3,1.0
994,994,2,WAS,CHI,2019,3.0,31.0,25.0,31.0,208.0,3.0,1.0,3.0,7.5,6.1,80.6,113.4,24.0,90.0,3.8,0.0
995,995,3,WAS,NYG,2019,4.0,24.0,23.0,31.0,225.0,1.0,2.0,0.0,7.3,7.3,74.2,78.0,37.0,164.0,4.4,1.0
996,996,4,WAS,NWE,2019,5.0,33.0,28.0,43.0,312.0,3.0,1.0,4.0,8.1,6.6,65.1,100.1,27.0,130.0,4.8,1.0
997,997,5,WAS,MIA,2019,6.0,16.0,27.0,43.0,187.0,1.0,2.0,5.0,5.0,3.9,62.8,60.9,21.0,84.0,4.0,1.0
998,998,6,WAS,SFO,2019,7.0,9.0,12.0,21.0,146.0,0.0,1.0,2.0,7.2,6.3,57.1,58.8,39.0,137.0,3.5,0.0
999,999,7,WAS,MIN,2019,8.0,19.0,23.0,26.0,273.0,0.0,0.0,3.0,11.0,9.4,88.5,110.4,38.0,161.0,4.2,1.0
1000,1000,8,WAS,BUF,2019,9.0,24.0,14.0,20.0,146.0,1.0,0.0,2.0,8.0,6.6,70.0,107.5,39.0,122.0,3.1,2.0
1001,1001,9,WAS,NYJ,2019,11.0,34.0,19.0,31.0,285.0,4.0,1.0,2.0,9.5,8.6,61.3,117.6,33.0,115.0,3.5,1.0
1002,1002,10,WAS,DET,2019,12.0,16.0,20.0,33.0,189.0,1.0,3.0,6.0,6.3,4.8,60.6,48.7,32.0,175.0,5.5,0.0
1003,1003,11,WAS,CAR,2019,13.0,21.0,27.0,46.0,213.0,2.0,1.0,7.0,6.0,4.0,58.7,75.7,20.0,65.0,3.3,1.0
1004,1004,12,WAS,GNB,2019,14.0,20.0,18.0,28.0,167.0,1.0,0.0,4.0,7.0,5.2,64.3,92.4,28.0,174.0,6.2,1.0
1005,1005,13,WAS,PHI,2019,15.0,37.0,30.0,43.0,258.0,3.0,0.0,2.0,6.2,5.7,69.8,108.5,28.0,157.0,5.6,1.0
1006,1006,14,WAS,NYG,2019,16.0,41.0,28.0,42.0,346.0,5.0,0.0,1.0,8.4,8.0,66.7,131.5,26.0,206.0,7.9,1.0
1007,1007,15,WAS,DAL,2019,17.0,47.0,23.0,33.0,294.0,4.0,0.0,3.0,9.2,8.2,69.7,136.9,36.0,223.0,6.2,1.0
1008,1008,0,DEN,LVR,2019,1.0,24.0,22.0,26.0,259.0,1.0,0.0,0.0,10.0,10.0,84.6,121.0,28.0,98.0,3.5,2.0
1009,1009,1,DEN,CHI,2019,2.0,16.0,16.0,27.0,120.0,0.0,0.0,0.0,4.4,4.4,59.3,70.0,29.0,153.0,5.3,1.0
1010,1010,2,DEN,GNB,2019,3.0,27.0,17.0,29.0,235.0,1.0,0.0,0.0,8.1,8.1,58.6,96.2,23.0,77.0,3.3,2.0
1011,1011,3,DEN,JAX,2019,4.0,26.0,19.0,33.0,186.0,2.0,0.0,5.0,6.5,4.9,57.6,93.7,38.0,269.0,7.1,0.0
1012,1012,4,DEN,LAC,2019,5.0,13.0,32.0,48.0,211.0,0.0,2.0,0.0,4.4,4.4,66.7,58.6,16.0,35.0,2.2,0.0
1013,1013,5,DEN,TEN,2019,6.0,0.0,20.0,34.0,165.0,0.0,3.0,7.0,6.1,4.0,58.8,34.6,21.0,39.0,1.9,0.0
1014,1014,6,DEN,KAN,2019,7.0,30.0,20.0,30.0,191.0,2.0,0.0,1.0,6.4,6.2,66.7,106.4,27.0,80.0,3.0,0.0
1015,1015,7,DEN,IND,2019,8.0,15.0,15.0,25.0,191.0,0.0,0.0,4.0,8.1,6.6,60.0,83.9,31.0,127.0,4.1,1.0
1016,1016,8,DEN,CLE,2019,9.0,19.0,27.0,42.0,261.0,1.0,0.0,2.0,6.5,5.9,64.3,89.5,29.0,90.0,3.1,0.0
1017,1017,9,DEN,MIN,2019,11.0,27.0,29.0,35.0,284.0,3.0,0.0,5.0,9.1,7.1,82.9,129.0,18.0,37.0,2.1,1.0
1018,1018,10,DEN,BUF,2019,12.0,20.0,15.0,25.0,180.0,2.0,1.0,1.0,7.4,6.9,60.0,92.1,47.0,244.0,5.2,0.0
1019,1019,11,DEN,LAC,2019,13.0,20.0,20.0,29.0,244.0,2.0,1.0,3.0,9.1,7.6,69.0,103.2,29.0,115.0,4.0,0.0
1020,1020,12,DEN,HOU,2019,14.0,24.0,28.0,50.0,280.0,1.0,2.0,3.0,5.8,5.3,56.0,62.1,22.0,134.0,6.1,2.0
1021,1021,13,DEN,KAN,2019,15.0,23.0,27.0,34.0,327.0,2.0,1.0,3.0,10.0,8.8,79.4,114.1,25.0,92.0,3.7,0.0
1022,1022,14,DEN,DET,2019,16.0,17.0,12.0,24.0,95.0,1.0,0.0,4.0,4.9,3.4,50.0,74.1,21.0,96.0,4.6,0.0
1023,1023,15,DEN,LVR,2019,17.0,15.0,29.0,46.0,380.0,1.0,0.0,2.0,8.5,7.9,63.0,96.3,22.0,97.0,4.4,0.0
1024,1024,0,CAR,LVR,2020,1.0,34.0,22.0,30.0,239.0,1.0,0.0,0.0,8.0,8.0,73.3,107.5,31.0,133.0,4.3,3.0
1025,1025,1,CAR,TAM,2020,2.0,31.0,23.0,35.0,217.0,1.0,1.0,0.0,6.2,6.2,65.7,80.3,22.0,122.0,5.5,3.0
1026,1026,2,CAR,LAC,2020,3.0,16.0,35.0,49.0,319.0,1.0,1.0,2.0,6.7,6.3,71.4,87.0,23.0,117.0,5.1,1.0
1027,1027,3,CAR,ARI,2020,4.0,21.0,24.0,31.0,133.0,3.0,0.0,1.0,4.3,4.2,77.4,116.7,23.0,129.0,5.6,0.0
1028,1028,4,CAR,ATL,2020,5.0,16.0,21.0,37.0,207.0,0.0,1.0,2.0,6.1,5.3,56.8,61.4,24.0,166.0,6.9,1.0
1029,1029,5,CAR,CHI,2020,6.0,23.0,23.0,39.0,198.0,1.0,1.0,0.0,5.1,5.1,59.0,70.2,25.0,63.0,2.5,1.0
1030,1030,6,CAR,NOR,2020,7.0,27.0,30.0,37.0,277.0,2.0,0.0,1.0,7.8,7.3,81.1,115.9,29.0,138.0,4.8,1.0
1031,1031,7,CAR,ATL,2020,8.0,25.0,21.0,30.0,270.0,0.0,1.0,2.0,9.4,8.4,70.0,84.0,36.0,131.0,3.6,2.0
1032,1032,8,CAR,KAN,2020,9.0,33.0,30.0,45.0,361.0,4.0,0.0,2.0,8.3,7.7,66.7,120.7,11.0,36.0,3.3,0.0
1033,1033,9,CAR,TAM,2020,10.0,46.0,28.0,39.0,334.0,3.0,0.0,1.0,8.7,8.4,71.8,123.2,37.0,210.0,5.7,2.0
1034,1034,10,CAR,DET,2020,11.0,0.0,18.0,33.0,145.0,0.0,0.0,5.0,5.4,3.8,54.5,65.8,17.0,40.0,2.4,0.0
1035,1035,11,CAR,MIN,2020,12.0,28.0,34.0,45.0,291.0,3.0,0.0,2.0,6.8,6.2,75.6,114.2,24.0,96.0,4.0,0.0
1036,1036,12,CAR,DEN,2020,14.0,32.0,21.0,27.0,269.0,4.0,0.0,1.0,10.4,9.6,77.8,147.8,30.0,96.0,3.2,0.0
1037,1037,13,CAR,GNB,2020,15.0,24.0,20.0,29.0,96.0,1.0,0.0,5.0,4.9,2.8,69.0,84.8,27.0,195.0,7.2,2.0
1038,1038,14,CAR,WAS,2020,16.0,13.0,26.0,47.0,278.0,1.0,2.0,3.0,6.2,5.6,55.3,62.2,19.0,108.0,5.7,0.0
1039,1039,15,CAR,NOR,2020,17.0,33.0,22.0,32.0,191.0,3.0,0.0,2.0,6.3,5.6,68.8,115.5,30.0,156.0,5.2,1.0
1040,1040,0,SFO,ARI,2020,1.0,24.0,26.0,40.0,224.0,1.0,1.0,2.0,5.8,5.3,65.0,77.5,36.0,180.0,5.0,2.0
1041,1041,1,SFO,NYJ,2020,2.0,13.0,21.0,32.0,173.0,1.0,0.0,1.0,5.6,5.2,65.6,89.7,29.0,104.0,3.6,0.0
1042,1042,2,SFO,NYG,2020,3.0,9.0,17.0,32.0,165.0,0.0,1.0,2.0,5.6,4.9,53.1,54.8,15.0,66.0,4.4,0.0
1043,1043,3,SFO,PHI,2020,4.0,25.0,18.0,28.0,174.0,1.0,1.0,3.0,6.9,5.6,64.3,78.6,28.0,93.0,3.3,1.0
1044,1044,4,SFO,MIA,2020,5.0,43.0,22.0,28.0,342.0,3.0,0.0,2.0,12.5,11.4,78.6,153.3,33.0,94.0,2.8,1.0
1045,1045,5,SFO,LAR,2020,6.0,16.0,19.0,38.0,198.0,2.0,1.0,0.0,5.2,5.2,50.0,72.0,19.0,113.0,5.9,0.0
1046,1046,6,SFO,NWE,2020,7.0,6.0,15.0,25.0,147.0,0.0,4.0,2.0,6.5,5.4,60.0,37.0,22.0,94.0,4.3,0.0
1047,1047,7,SFO,SEA,2020,8.0,37.0,27.0,37.0,249.0,4.0,0.0,2.0,7.1,6.4,73.0,127.0,28.0,101.0,3.6,1.0
1048,1048,8,SFO,GNB,2020,9.0,34.0,25.0,31.0,294.0,4.0,0.0,1.0,9.8,9.2,80.6,145.8,31.0,111.0,3.6,0.0
1049,1049,9,SFO,NOR,2020,10.0,27.0,14.0,23.0,123.0,1.0,0.0,3.0,6.0,4.7,60.9,89.6,30.0,114.0,3.8,2.0
1050,1050,10,SFO,LAR,2020,12.0,20.0,19.0,31.0,182.0,0.0,2.0,2.0,6.4,5.5,61.3,50.7,28.0,126.0,4.5,1.0
1051,1051,11,SFO,BUF,2020,13.0,34.0,32.0,40.0,368.0,4.0,0.0,1.0,9.4,9.0,80.0,138.3,27.0,81.0,3.0,0.0
1052,1052,12,SFO,WAS,2020,14.0,23.0,15.0,32.0,95.0,0.0,1.0,2.0,3.4,2.8,46.9,40.6,28.0,98.0,3.5,0.0
1053,1053,13,SFO,DAL,2020,15.0,41.0,20.0,34.0,204.0,2.0,0.0,2.0,6.5,5.7,58.8,95.7,22.0,87.0,4.0,2.0
1054,1054,14,SFO,ARI,2020,16.0,12.0,31.0,50.0,230.0,0.0,1.0,3.0,4.9,4.3,62.0,64.6,27.0,120.0,4.4,1.0
1055,1055,15,SFO,SEA,2020,17.0,26.0,20.0,36.0,159.0,2.0,0.0,2.0,5.0,4.2,55.6,85.3,27.0,121.0,4.5,1.0
1056,1056,0,DAL,LAR,2020,1.0,20.0,20.0,31.0,269.0,0.0,1.0,1.0,8.9,8.4,64.5,78.6,40.0,153.0,3.8,2.0
1057,1057,1,DAL,ATL,2020,2.0,39.0,24.0,37.0,267.0,4.0,0.0,1.0,7.4,7.0,64.9,122.2,34.0,113.0,3.3,0.0
1058,1058,2,DAL,SEA,2020,3.0,38.0,27.0,40.0,295.0,5.0,0.0,4.0,7.9,6.7,67.5,128.6,26.0,117.0,4.5,0.0
1059,1059,3,DAL,CLE,2020,4.0,49.0,20.0,31.0,201.0,3.0,0.0,2.0,6.5,6.1,64.5,115.1,40.0,307.0,7.7,3.0
1060,1060,4,DAL,NYG,2020,5.0,34.0,20.0,33.0,211.0,0.0,0.0,2.0,6.7,6.0,60.6,79.2,27.0,89.0,3.3,2.0
1061,1061,5,DAL,ARI,2020,6.0,38.0,9.0,24.0,177.0,2.0,0.0,1.0,7.8,7.1,37.5,91.8,35.0,261.0,7.5,3.0
1062,1062,6,DAL,WAS,2020,7.0,25.0,15.0,25.0,189.0,2.0,0.0,2.0,7.8,7.0,60.0,110.2,39.0,208.0,5.3,1.0
1063,1063,7,DAL,PHI,2020,8.0,23.0,16.0,28.0,103.0,2.0,2.0,4.0,4.7,3.2,57.1,59.1,26.0,119.0,4.6,0.0
1064,1064,8,DAL,PIT,2020,9.0,24.0,31.0,45.0,309.0,3.0,0.0,0.0,6.9,6.9,68.9,110.3,18.0,46.0,2.6,0.0
1065,1065,9,DAL,MIN,2020,11.0,28.0,22.0,30.0,305.0,3.0,0.0,2.0,10.5,9.5,73.3,138.9,29.0,125.0,4.3,1.0
1066,1066,10,DAL,WAS,2020,12.0,41.0,20.0,27.0,156.0,1.0,1.0,3.0,6.6,5.2,74.1,84.8,36.0,182.0,5.1,3.0
1067,1067,11,DAL,BAL,2020,13.0,34.0,12.0,17.0,107.0,2.0,1.0,0.0,6.3,6.3,70.6,101.8,37.0,294.0,7.9,2.0
1068,1068,12,DAL,CIN,2020,14.0,7.0,28.0,38.0,208.0,1.0,0.0,2.0,5.8,5.2,73.7,95.1,30.0,101.0,3.4,0.0
1069,1069,13,DAL,SFO,2020,15.0,33.0,26.0,43.0,308.0,3.0,2.0,2.0,7.4,6.8,60.5,86.2,36.0,150.0,4.2,1.0
1070,1070,14,DAL,PHI,2020,16.0,17.0,21.0,39.0,326.0,1.0,2.0,3.0,8.8,7.8,53.8,69.0,29.0,151.0,5.2,1.0
1071,1071,15,DAL,NYG,2020,17.0,23.0,17.0,25.0,211.0,2.0,1.0,2.0,9.2,7.8,68.0,103.9,28.0,125.0,4.5,1.0
1072,1072,0,BUF,NYJ,2020,1.0,17.0,21.0,35.0,202.0,1.0,1.0,3.0,6.1,5.3,60.0,73.8,15.0,52.0,3.5,1.0
1073,1073,1,BUF,MIA,2020,2.0,28.0,31.0,47.0,311.0,2.0,0.0,3.0,7.0,6.2,66.0,98.8,22.0,99.0,4.5,1.0
1074,1074,2,BUF,LAR,2020,3.0,32.0,23.0,32.0,311.0,2.0,1.0,2.0,10.0,9.1,71.9,110.3,32.0,167.0,5.2,2.0
1075,1075,3,BUF,LVR,2020,4.0,23.0,32.0,44.0,297.0,2.0,0.0,2.0,7.1,6.5,72.7,106.0,23.0,86.0,3.7,0.0
1076,1076,4,BUF,TEN,2020,5.0,42.0,21.0,28.0,195.0,3.0,0.0,0.0,7.0,7.0,75.0,129.3,34.0,139.0,4.1,3.0
1077,1077,5,BUF,KAN,2020,6.0,26.0,21.0,26.0,221.0,2.0,0.0,1.0,8.7,8.2,80.8,127.7,46.0,245.0,5.3,1.0
1078,1078,6,BUF,NYJ,2020,7.0,10.0,12.0,23.0,91.0,0.0,2.0,6.0,5.2,3.1,52.2,25.8,22.0,100.0,4.5,1.0
1079,1079,7,BUF,NWE,2020,8.0,21.0,15.0,25.0,161.0,0.0,0.0,2.0,7.0,6.0,60.0,78.9,34.0,188.0,5.5,2.0
1080,1080,8,BUF,SEA,2020,9.0,34.0,28.0,41.0,362.0,2.0,2.0,5.0,9.5,7.9,68.3,91.7,17.0,57.0,3.4,2.0
1081,1081,9,BUF,ARI,2020,10.0,32.0,22.0,32.0,236.0,1.0,1.0,3.0,7.7,6.7,68.8,87.5,35.0,217.0,6.2,2.0
1082,1082,10,BUF,LAC,2020,12.0,17.0,31.0,52.0,291.0,1.0,1.0,3.0,6.1,5.3,59.6,73.5,24.0,76.0,3.2,1.0
1083,1083,11,BUF,SFO,2020,13.0,24.0,26.0,39.0,316.0,3.0,2.0,0.0,8.1,8.1,66.7,95.7,21.0,86.0,4.1,0.0
1084,1084,12,BUF,PIT,2020,14.0,15.0,21.0,37.0,177.0,2.0,2.0,1.0,5.1,4.7,56.8,64.8,17.0,47.0,2.8,0.0
1085,1085,13,BUF,DEN,2020,15.0,19.0,20.0,32.0,115.0,1.0,0.0,3.0,4.1,3.3,62.5,79.6,28.0,140.0,5.0,2.0
1086,1086,14,BUF,NWE,2020,16.0,9.0,9.0,21.0,56.0,0.0,0.0,3.0,3.7,2.3,42.9,50.3,24.0,145.0,6.0,1.0
1087,1087,15,BUF,MIA,2020,17.0,26.0,36.0,59.0,384.0,1.0,3.0,1.0,6.7,6.4,61.0,64.5,20.0,70.0,3.5,2.0
1088,1088,0,KAN,HOU,2020,1.0,20.0,20.0,32.0,242.0,1.0,1.0,4.0,7.9,6.7,62.5,83.1,22.0,118.0,5.4,2.0
1089,1089,1,KAN,LAC,2020,2.0,20.0,22.0,33.0,296.0,1.0,1.0,2.0,9.4,8.5,66.7,92.5,44.0,183.0,4.2,1.0
1090,1090,2,KAN,BAL,2020,3.0,20.0,15.0,28.0,70.0,1.0,0.0,4.0,3.5,2.2,53.6,71.1,21.0,158.0,7.5,0.0
1091,1091,3,KAN,NWE,2020,4.0,10.0,20.0,37.0,172.0,1.0,3.0,2.0,5.1,4.4,54.1,41.7,35.0,185.0,5.3,0.0
1092,1092,4,KAN,LVR,2020,5.0,40.0,22.0,31.0,346.0,3.0,1.0,1.0,11.2,10.8,71.0,126.5,35.0,144.0,4.1,2.0
1093,1093,5,KAN,BUF,2020,6.0,17.0,14.0,27.0,122.0,2.0,1.0,0.0,4.5,4.5,51.9,73.4,23.0,84.0,3.7,0.0
1094,1094,6,KAN,DEN,2020,7.0,16.0,24.0,40.0,234.0,0.0,2.0,3.0,6.4,5.4,60.0,55.6,33.0,177.0,5.4,2.0
1095,1095,7,KAN,NYJ,2020,8.0,9.0,18.0,30.0,128.0,0.0,0.0,1.0,4.4,4.1,60.0,69.9,25.0,93.0,3.7,0.0
1096,1096,8,KAN,CAR,2020,9.0,31.0,37.0,50.0,331.0,2.0,0.0,2.0,6.8,6.4,74.0,104.7,24.0,104.0,4.3,2.0
1097,1097,9,KAN,LVR,2020,11.0,31.0,23.0,31.0,275.0,3.0,1.0,0.0,8.9,8.9,74.2,119.7,26.0,89.0,3.4,1.0
1098,1098,10,KAN,TAM,2020,12.0,24.0,27.0,41.0,342.0,3.0,2.0,1.0,8.4,8.1,65.9,95.8,13.0,75.0,5.8,0.0
1099,1099,11,KAN,DEN,2020,13.0,16.0,15.0,28.0,151.0,2.0,2.0,0.0,5.4,5.4,53.6,63.2,33.0,179.0,5.4,0.0
1100,1100,12,KAN,MIA,2020,14.0,27.0,28.0,49.0,287.0,2.0,1.0,4.0,6.4,5.4,57.1,79.2,24.0,80.0,3.3,1.0
1101,1101,13,KAN,NOR,2020,15.0,29.0,15.0,34.0,225.0,3.0,1.0,1.0,6.9,6.4,44.1,83.6,17.0,60.0,3.5,1.0
1102,1102,14,KAN,ATL,2020,16.0,14.0,27.0,35.0,277.0,2.0,0.0,4.0,8.6,7.1,77.1,118.4,23.0,90.0,3.9,0.0
1103,1103,15,KAN,LAC,2020,17.0,38.0,22.0,31.0,281.0,3.0,0.0,3.0,9.7,8.3,71.0,131.2,35.0,135.0,3.9,2.0
1104,1104,0,MIA,NWE,2020,1.0,21.0,15.0,19.0,140.0,0.0,0.0,2.0,8.2,6.7,78.9,97.4,42.0,217.0,5.2,3.0
1105,1105,1,MIA,BUF,2020,2.0,31.0,24.0,35.0,411.0,4.0,0.0,1.0,11.9,11.4,68.6,146.2,23.0,112.0,4.9,0.0
1106,1106,2,MIA,JAX,2020,3.0,13.0,30.0,42.0,246.0,0.0,1.0,4.0,6.5,5.3,71.4,76.1,17.0,72.0,4.2,2.0
1107,1107,3,MIA,SEA,2020,4.0,31.0,24.0,34.0,343.0,2.0,1.0,2.0,10.6,9.5,70.6,110.3,26.0,98.0,3.8,2.0
1108,1108,4,MIA,SFO,2020,5.0,17.0,16.0,35.0,128.0,1.0,2.0,5.0,4.9,3.2,45.7,41.1,19.0,131.0,6.9,1.0
1109,1109,5,MIA,NYJ,2020,6.0,0.0,21.0,44.0,148.0,0.0,1.0,3.0,4.2,3.1,47.7,46.4,22.0,115.0,5.2,0.0
1110,1110,6,MIA,LAR,2020,8.0,17.0,35.0,61.0,340.0,1.0,2.0,2.0,5.8,5.4,57.4,64.9,29.0,131.0,4.5,1.0
